latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.19755,73.75587,303.33,0.47,0.4,2026-02-19,2112,N20,VIIRS,n,2.0NRT,280.08,0.84,N
34.45343,72.35702,295.57,0.42,0.38,2026-02-19,2112,N20,VIIRS,n,2.0NRT,284.38,0.53,N
34.56981,71.13878,302.68,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,280.49,0.76,N
34.54588,71.13791,318.54,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,282.8,1.82,N
34.53782,71.14484,321.38,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,280.51,1.55,N
34.53452,71.14405,314.15,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,282.37,1.79,N
34.53193,71.13898,322.11,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,285.35,1.79,N
34.5312,71.14327,330.22,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,286,1.79,N
34.53265,71.13475,310.51,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,284.73,1.29,N
34.52861,71.13826,297.89,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,284.96,0.99,N
33.82922,72.83076,296.47,0.44,0.38,2026-02-19,2112,N20,VIIRS,n,2.0NRT,285.9,0.75,N
33.96382,71.40299,295.19,0.4,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,283.66,0.3,N
33.80231,72.10021,296.65,0.42,0.38,2026-02-19,2112,N20,VIIRS,n,2.0NRT,285.61,0.72,N
33.69023,72.7134,299.07,0.44,0.38,2026-02-19,2112,N20,VIIRS,n,2.0NRT,287.14,0.98,N
33.90113,71.46338,304.88,0.4,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,284.42,0.83,N
33.67267,71.02447,295.91,0.4,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,282.52,0.64,N
33.67156,71.01081,309.59,0.4,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,281.68,0.84,N
33.77374,70.38141,300.95,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,278.28,0.74,N
33.54604,71.54849,297.44,0.41,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,286.19,0.6,N
33.40689,71.93836,298.33,0.42,0.38,2026-02-19,2112,N20,VIIRS,n,2.0NRT,284.17,0.6,N
33.578,70.77634,297.09,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,280.5,0.78,N
33.61504,70.43216,338.01,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,283.69,7.11,N
33.61176,70.4313,340.31,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,282.61,7.11,N
33.61314,70.42298,295.07,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,278.97,0.26,N
33.61245,70.42713,303.23,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,278.55,7.11,N
33.61108,70.43549,302.62,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,280.7,2.7,N
33.61052,70.41817,301.19,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,279.2,0.77,N
33.60985,70.42223,311.41,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,278.35,0.77,N
33.53291,70.49498,299.34,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,282.79,0.57,N
33.2737,71.59262,320.12,0.41,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,286.85,0.87,N
33.27447,71.58827,297.15,0.41,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,285.25,0.87,N
33.27036,71.59168,298.39,0.41,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,286.78,0.87,N
33.27094,71.30873,313.74,0.4,0.37,2026-02-19,2112,N20,VIIRS,n,2.0NRT,277.05,0.81,N
33.27412,70.65243,349.51,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,289.48,12.27,N
33.27342,70.65662,321.89,0.39,0.36,2026-02-19,2112,N20,VIIRS,n,2.0NRT,281.25,12.27,N
26.86746,67.83309,308.53,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,286.87,0.5,N
25.54733,68.75481,315.6,0.4,0.37,2026-02-19,2114,N20,VIIRS,n,2.0NRT,288.62,1.43,N
25.38874,68.58356,324.91,0.4,0.37,2026-02-19,2114,N20,VIIRS,n,2.0NRT,288.91,1.65,N
25.37038,68.65229,300.24,0.4,0.37,2026-02-19,2114,N20,VIIRS,n,2.0NRT,288.57,0.36,N
25.36378,68.67113,300.84,0.4,0.37,2026-02-19,2114,N20,VIIRS,n,2.0NRT,288.71,0.37,N
25.15511,67.78654,326.13,0.39,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,291.38,2.42,N
25.01322,68.13328,302.86,0.39,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,290.37,0.43,N
25.13299,67.13653,328.81,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,292.05,2.63,N
25.12911,67.13968,310.52,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,291.48,1.14,N
25.05195,67.49501,320.76,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,295.19,2.19,N
25.05256,67.49123,302.56,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,290.42,0.62,N
25.13992,66.91692,305.51,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,293.79,0.59,N
25.15726,66.78387,311,0.39,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,294.15,1.27,N
25.13781,66.90874,305.8,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,294.4,0.73,N
25.13723,66.91251,305.88,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,294.3,0.62,N
26.87075,67.83374,297.97,0.38,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,285.75,0.5,N
28.05391,69.36932,299.75,0.4,0.37,2026-02-19,2114,N20,VIIRS,n,2.0NRT,288.18,0.59,N
27.66913,68.8746,303.9,0.39,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,288.29,0.61,N
28.93207,69.42448,327.52,0.39,0.36,2026-02-19,2114,N20,VIIRS,n,2.0NRT,287.51,2.29,N
28.42403,69.70217,314.98,0.4,0.37,2026-02-19,2114,N20,VIIRS,n,2.0NRT,288.76,1.75,N
28.59456,70.04723,334.99,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,307.19,2.94,D
28.59786,70.0466,332.84,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.79,2.94,D
28.65896,70.18429,346.87,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,307.16,5.9,D
28.77362,70.73766,332.39,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.95,1.49,D
28.70479,70.26466,341.19,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.32,4.52,D
28.77696,70.73706,334.13,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.46,3.2,D
28.7056,70.224,333.5,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302,0.9,D
28.7089,70.22337,333.36,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,300.95,4.96,D
28.68169,69.9943,332.1,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.93,2.98,D
28.79893,70.49174,330.4,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.41,2.28,D
28.89371,71.03593,333.07,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.94,3.7,D
28.88844,70.57368,334.11,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.67,2.94,D
28.60847,68.63599,337.04,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,309.3,2.14,D
24.44717,68.82487,336.33,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,309.49,1.98,D
24.64177,69.24706,337.05,0.4,0.37,2026-02-20,0828,N20,VIIRS,l,2.0NRT,310.25,4.65,D
24.44961,67.9604,341.77,0.43,0.38,2026-02-20,0828,N20,VIIRS,n,2.0NRT,306.97,11.61,D
24.6649,68.20847,333.75,0.42,0.38,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.33,2.04,D
24.72857,68.08578,337.74,0.42,0.38,2026-02-20,0828,N20,VIIRS,n,2.0NRT,306.85,19.87,D
24.88837,68.09241,344.14,0.42,0.38,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.35,5.14,D
24.9529,68.41693,330.66,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.9,1.63,D
24.81681,67.35133,338.15,0.45,0.39,2026-02-20,0828,N20,VIIRS,l,2.0NRT,309.91,3.25,D
24.82111,67.35499,333.07,0.45,0.39,2026-02-20,0828,N20,VIIRS,l,2.0NRT,307.07,3.34,D
24.83016,67.344,340.87,0.45,0.39,2026-02-20,0828,N20,VIIRS,n,2.0NRT,308.03,2.84,D
25.14078,68.69869,337.51,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.92,3.68,D
25.26483,68.87353,341.84,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.68,11.79,D
25.00828,66.92371,336.08,0.47,0.39,2026-02-20,0828,N20,VIIRS,l,2.0NRT,309.13,3.36,D
25.29592,68.48711,338.94,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,300.1,3.06,D
25.34975,68.70648,334.96,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.22,3.01,D
25.06585,67.03059,337.17,0.46,0.39,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.9,2.59,D
25.0694,67.0298,344.81,0.46,0.39,2026-02-20,0828,N20,VIIRS,n,2.0NRT,312.05,7.26,D
25.07296,67.02902,349.93,0.46,0.39,2026-02-20,0828,N20,VIIRS,n,2.0NRT,306.32,7.26,D
25.38858,68.58401,332.26,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.57,3.23,D
25.53726,69.10247,336.85,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,306.51,4.99,D
25.65053,69.17239,345.97,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,309.3,4.06,D
25.59262,68.49883,332.37,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.11,2.54,D
25.59196,68.49483,333.08,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.78,2.42,D
25.8379,69.40675,342.21,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.95,5.5,D
25.86523,68.60957,332.94,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.37,2.2,D
25.9874,69.23454,346.44,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,305.2,4.21,D
25.63224,66.95512,340.87,0.46,0.39,2026-02-20,0828,N20,VIIRS,n,2.0NRT,307.01,3.51,D
25.99875,68.89973,337.43,0.39,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.32,3.04,D
25.97991,68.45538,332.74,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,300.58,3.62,D
26.18172,68.981,332.11,0.39,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,302.57,11.19,D
25.84991,66.56671,336.31,0.47,0.4,2026-02-20,0828,N20,VIIRS,n,2.0NRT,307.73,5.3,D
25.85351,66.56593,341.22,0.47,0.4,2026-02-20,0828,N20,VIIRS,n,2.0NRT,308.24,20.08,D
26.15706,68.29224,334.94,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,300.95,7.11,D
26.18405,68.26591,335.84,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.25,2.59,D
26.1841,68.22417,333.05,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.05,6.44,D
26.37525,68.82983,332.81,0.39,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.59,2.08,D
26.33175,68.37286,331.81,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.18,4.56,D
26.38629,68.68571,335.04,0.4,0.37,2026-02-20,0828,N20,VIIRS,l,2.0NRT,307.4,2.03,D
26.31663,68.23895,337.29,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,308.84,3.35,D
26.45312,68.40635,331.99,0.4,0.37,2026-02-20,0828,N20,VIIRS,l,2.0NRT,303.42,2.63,D
26.42495,68.1084,333.32,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.68,4.37,D
26.38965,67.89581,336.7,0.42,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,307.14,4.76,D
26.20599,66.30425,339.21,0.48,0.4,2026-02-20,0828,N20,VIIRS,n,2.0NRT,312.13,22.36,D
25.7702,62.55341,342.15,0.52,0.5,2026-02-20,0828,N20,VIIRS,n,2.0NRT,308.88,4.72,D
25.77471,62.55227,342.76,0.52,0.5,2026-02-20,0828,N20,VIIRS,n,2.0NRT,308.91,4.72,D
26.8018,67.96111,336.45,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.51,7.27,D
26.86368,68.03345,335.41,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.33,7.47,D
26.91143,67.85876,340.6,0.41,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.01,7.68,D
26.04542,63.06544,338.05,0.48,0.48,2026-02-20,0828,N20,VIIRS,n,2.0NRT,309.86,3.31,D
26.04578,63.06729,342.06,0.48,0.48,2026-02-20,0828,N20,VIIRS,n,2.0NRT,310.48,4.89,D
26.3134,64.25773,341.54,0.41,0.45,2026-02-20,0828,N20,VIIRS,n,2.0NRT,307.3,4.16,D
27.34802,68.36325,334.57,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,299.8,2.41,D
27.35136,68.36257,339.14,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.59,4.38,D
27.39826,68.5863,344.5,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.22,4.23,D
27.44959,68.73429,333.56,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.35,3.9,D
27.4529,68.73362,335.44,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.01,4.28,D
27.49016,68.70989,337.48,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,305.94,5.68,D
27.62127,68.97842,332.27,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.9,2.69,D
27.74411,69.52599,338.58,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.17,4.9,D
27.70514,69.25082,332.51,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.12,1.21,D
27.58176,68.35337,332.63,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.39,4.55,D
27.58314,68.34075,331.65,0.4,0.37,2026-02-20,0828,N20,VIIRS,l,2.0NRT,301.99,2.87,D
27.58582,68.33607,351.69,0.4,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,306.27,6.7,D
27.84337,69.02715,338.35,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.36,2.64,D
27.99105,69.7178,331.87,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.47,0.97,D
28.02747,69.64272,330.83,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,300,2.74,D
28.04076,69.20057,342.03,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.38,10.68,D
28.20894,70.24027,332.24,0.39,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,302.26,3.26,D
28.20836,70.23636,331.22,0.39,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,305.99,3.26,D
28.06906,69.29509,332.72,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,305.38,2.22,D
28.05066,69.09029,335.48,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,306.68,4.22,D
28.20806,69.98373,331.8,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,299.82,1.83,D
28.17145,69.47498,335.53,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.8,1.88,D
28.27632,69.82703,334.34,0.38,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,305.96,5.47,D
28.2204,69.43789,336.38,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,305.4,2.98,D
28.34121,70.21588,330.66,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.09,1.22,D
28.05408,68.36435,337.78,0.39,0.37,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.51,2.89,D
28.26034,69.61008,334.51,0.38,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,304.75,2.58,D
28.3579,70.23689,333.25,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.44,2.37,D
28.35616,70.22514,332.35,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.95,2.16,D
28.2839,69.65352,332.61,0.38,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,302.8,3.37,D
28.30035,69.65032,341.35,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,310.61,5.65,D
28.33229,69.79235,342.35,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.46,3.92,D
28.3726,69.70047,334.35,0.38,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,305.09,3.95,D
28.52676,70.34724,335.95,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,304.23,3.02,D
28.45948,69.82444,337.57,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,307.83,4.84,D
28.49095,69.89866,335.94,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,301.97,6.08,D
28.49228,69.86227,336.83,0.38,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,302.86,2.4,D
28.60711,70.38486,334.11,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,303.05,3.13,D
28.59666,70.10729,333.13,0.39,0.36,2026-02-20,0828,N20,VIIRS,n,2.0NRT,305.15,17.83,D
28.67863,70.62383,331.43,0.39,0.36,2026-02-20,0828,N20,VIIRS,l,2.0NRT,306.11,2.66,D
31.17112,70.82211,334.95,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,305.92,5.03,D
28.96192,70.60934,332.9,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,305.22,2.52,D
28.95997,70.38432,334.13,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,305.02,2.22,D
29.01173,70.48576,333.84,0.39,0.36,2026-02-20,0830,N20,VIIRS,l,2.0NRT,304.23,2.71,D
29.06567,70.7188,330.08,0.39,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.23,1.02,D
29.08675,70.50871,356.32,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,306.46,8.53,D
29.08929,70.50858,349.13,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,304.29,4.98,D
29.19896,70.8944,332.68,0.4,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.05,28.52,D
29.30414,71.52672,333.26,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.83,2.82,D
29.29135,70.87766,343.22,0.4,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.99,3.86,D
29.62867,72.19979,339.56,0.44,0.38,2026-02-20,0830,N20,VIIRS,n,2.0NRT,304.8,7.59,D
29.4994,70.79064,339.82,0.4,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.46,2.9,D
29.86762,71.90328,331.46,0.43,0.38,2026-02-20,0830,N20,VIIRS,l,2.0NRT,303.39,4.58,D
29.98066,72.38324,335.45,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.16,4.12,D
29.9483,72.10873,335.71,0.44,0.38,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.6,6.41,D
29.94339,70.91426,343.41,0.4,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,307.63,13.09,D
30.27821,72.72424,331.73,0.46,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,297.88,2.39,D
30.20403,71.0312,334.77,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.22,2.59,D
30.2458,70.97695,331.87,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300.33,2.52,D
30.14968,70.0749,332.49,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300.62,1.17,D
30.153,70.07433,333.43,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.38,3.75,D
30.18976,70.11669,345.23,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.81,5.63,D
30.36305,71.0164,332.21,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.25,2.38,D
30.03256,68.16924,354.96,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,305.43,5.48,D
30.63487,72.32719,332.93,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.6,2.58,D
30.72909,72.21085,330.24,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.04,1.24,D
30.73216,72.21233,336.24,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,299.51,24.47,D
30.73158,72.20766,347.6,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.55,8.08,D
30.73571,72.21173,333.41,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,307.89,24.47,D
30.73513,72.20705,336.69,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,304.08,8.08,D
30.49391,69.87402,331.78,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.48,3.05,D
30.93408,73.12679,341.24,0.49,0.4,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.17,14.7,D
30.98562,73.00635,332.36,0.49,0.4,2026-02-20,0830,N20,VIIRS,n,2.0NRT,299.98,5.1,D
30.8699,72.07645,332.42,0.44,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300.72,2.47,D
30.88091,71.96619,346.09,0.44,0.38,2026-02-20,0830,N20,VIIRS,n,2.0NRT,305.04,7.9,D
31.07333,73.29257,331.01,0.5,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.95,2.73,D
31.0309,72.88565,331.48,0.48,0.4,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.36,1.83,D
31.07389,73.29047,330.61,0.5,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.78,2.79,D
31.26102,73.31667,330.75,0.51,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,297.62,3.15,D
30.97514,70.82145,330.88,0.41,0.37,2026-02-20,0830,N20,VIIRS,l,2.0NRT,301.86,1.22,D
31.03423,70.96899,332.71,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.81,4.49,D
31.20562,72.22555,331.72,0.45,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300.55,2.71,D
31.10126,70.92249,335.08,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.71,7.39,D
31.10466,70.92186,334.41,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.32,2.84,D
31.05662,70.05834,331.08,0.39,0.36,2026-02-20,0830,N20,VIIRS,n,2.0NRT,296.05,1.98,D
31.46256,72.43711,330.14,0.46,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.26,2.08,D
31.55576,72.37875,332.66,0.46,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300.86,10.38,D
31.55937,72.37814,336.32,0.46,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.52,21.43,D
31.60439,72.68356,340.68,0.48,0.4,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.41,5.7,D
31.7643,73.05247,328.78,0.5,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.5,2.34,D
31.48634,70.77526,331.11,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,299.71,3.54,D
31.80484,73.07281,332.41,0.5,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.63,2.22,D
31.8054,73.07011,333.18,0.5,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.24,1.44,D
31.53613,70.80649,343.13,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.02,3.38,D
31.53796,70.69198,334.62,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.09,2.58,D
31.58185,70.88639,348.72,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,303.07,8.42,D
31.76444,72.20368,339.88,0.46,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.18,5.02,D
31.87567,72.92541,343.14,0.49,0.4,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300.06,6.96,D
31.68084,70.84293,342.03,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,304.12,9.57,D
31.69128,70.89427,344.54,0.41,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,306.7,10.99,D
31.99275,73.19556,341.11,0.51,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300.42,7.88,D
31.80949,71.02111,340.79,0.42,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,304.28,3.75,D
31.71224,70.3093,331.67,0.4,0.37,2026-02-20,0830,N20,VIIRS,l,2.0NRT,303.45,2.38,D
32.07226,72.92608,335.94,0.49,0.41,2026-02-20,0830,N20,VIIRS,n,2.0NRT,300,8.03,D
31.88579,71.04482,330.02,0.42,0.38,2026-02-20,0830,N20,VIIRS,n,2.0NRT,298.86,15.86,D
31.92728,70.96066,343.88,0.42,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.2,6.18,D
31.92669,70.95628,330.48,0.42,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.08,6.18,D
32.30591,73.52049,330.81,0.53,0.42,2026-02-20,0830,N20,VIIRS,n,2.0NRT,297.64,2.57,D
32.10149,71.09362,332.12,0.42,0.38,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.37,2.05,D
32.3162,72.64063,333.56,0.48,0.4,2026-02-20,0830,N20,VIIRS,n,2.0NRT,301.48,7.73,D
32.23232,71.74825,335.45,0.44,0.39,2026-02-20,0830,N20,VIIRS,n,2.0NRT,306.89,2.24,D
32.37098,72.72106,342.15,0.49,0.4,2026-02-20,0830,N20,VIIRS,n,2.0NRT,304.53,16.13,D
32.07748,70.22446,334.73,0.4,0.37,2026-02-20,0830,N20,VIIRS,n,2.0NRT,302.74,7.36,D
